sg_idx,case,sample_rank,recon_index,mat,node,row_type,matched_mse_mean,matched_mse_node,feat_bin_mse,case_recover_mse_mean,case_recover_mse_var,case_feat_bin_mse_mean,case_feat_bin_mse_var
0,case3_no_structure,11,566122,[[4.0 0.0 0.0 6.0 0.0 0.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [2.0 2.0 4.0 0.0 2.0 2.0]],2,node,2.6400209775957787e-07,6.00838573286041e-08,0.0,,,,
0,case3_no_structure,11,566122,[[4.0 0.0 0.0 6.0 0.0 0.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [2.0 2.0 4.0 0.0 2.0 2.0]],3,node,2.6400209775957787e-07,1.2338708458612515e-07,0.205,,,,
0,case3_no_structure,11,566122,[[4.0 0.0 0.0 6.0 0.0 0.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [2.0 2.0 4.0 0.0 2.0 2.0]],6,node,2.6400209775957787e-07,7.091379333889301e-35,0.0,,,,
0,case3_no_structure,11,566122,[[4.0 0.0 0.0 6.0 0.0 0.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [2.0 2.0 4.0 0.0 2.0 2.0]],9,node,2.6400209775957787e-07,8.725374491235822e-07,0.3433333333333333,,,,
0,case3_no_structure,11,566122,[[4.0 0.0 0.0 6.0 0.0 0.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [2.0 2.0 4.0 0.0 2.0 2.0]],mean,sample_mean,2.6400209775957787e-07,2.6400209775957787e-07,0.13708333333333333,,,,
0,case3_no_structure,12,582953,[[2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 2.0 3.0 0.0 2.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]; [0.0 1.0 6.0 0.0 0.0 1.0]],2,node,3.1552968553300055e-07,2.980569014793493e-08,0.16,,,,
0,case3_no_structure,12,582953,[[2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 2.0 3.0 0.0 2.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]; [0.0 1.0 6.0 0.0 0.0 1.0]],3,node,3.1552968553300055e-07,3.6066050004807e-07,0.0,,,,
0,case3_no_structure,12,582953,[[2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 2.0 3.0 0.0 2.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]; [0.0 1.0 6.0 0.0 0.0 1.0]],6,node,3.1552968553300055e-07,6.543481101362578e-07,0.0,,,,
0,case3_no_structure,12,582953,[[2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 2.0 3.0 0.0 2.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]; [0.0 1.0 6.0 0.0 0.0 1.0]],9,node,3.1552968553300055e-07,2.173044417997394e-07,0.22333333333333333,,,,
0,case3_no_structure,12,582953,[[2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 2.0 3.0 0.0 2.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]; [0.0 1.0 6.0 0.0 0.0 1.0]],mean,sample_mean,3.1552968553300055e-07,3.1552968553300055e-07,0.09583333333333333,,,,
0,case3_no_structure,13,745057,[[0.0 1.0 1.0 0.0 0.0 1.0]; [5.0 3.0 2.0 6.0 1.0 3.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [1.0 3.0 4.0 0.0 1.0 3.0]],2,node,2.825366648679536e-06,4.0583072741182326e-07,0.0,,,,
0,case3_no_structure,13,745057,[[0.0 1.0 1.0 0.0 0.0 1.0]; [5.0 3.0 2.0 6.0 1.0 3.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [1.0 3.0 4.0 0.0 1.0 3.0]],3,node,2.825366648679536e-06,9.791492925710352e-06,0.3883333333333333,,,,
0,case3_no_structure,13,745057,[[0.0 1.0 1.0 0.0 0.0 1.0]; [5.0 3.0 2.0 6.0 1.0 3.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [1.0 3.0 4.0 0.0 1.0 3.0]],6,node,2.825366648679536e-06,5.610179088393026e-34,0.0,,,,
0,case3_no_structure,13,745057,[[0.0 1.0 1.0 0.0 0.0 1.0]; [5.0 3.0 2.0 6.0 1.0 3.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [1.0 3.0 4.0 0.0 1.0 3.0]],9,node,2.825366648679536e-06,1.1041429415959683e-06,0.0,,,,
0,case3_no_structure,13,745057,[[0.0 1.0 1.0 0.0 0.0 1.0]; [5.0 3.0 2.0 6.0 1.0 3.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [1.0 3.0 4.0 0.0 1.0 3.0]],mean,sample_mean,2.825366648679536e-06,2.825366648679536e-06,0.09708333333333333,,,,
0,case3_no_structure,14,765109,[[4.0 1.0 1.0 3.0 2.0 1.0]; [3.0 3.0 0.0 3.0 1.0 3.0]; [0.0 3.0 2.0 0.0 0.0 3.0]; [0.0 0.0 7.0 0.0 0.0 0.0]],2,node,3.1202380898985605e-07,8.466617497484476e-08,0.145,,,,
0,case3_no_structure,14,765109,[[4.0 1.0 1.0 3.0 2.0 1.0]; [3.0 3.0 0.0 3.0 1.0 3.0]; [0.0 3.0 2.0 0.0 0.0 3.0]; [0.0 0.0 7.0 0.0 0.0 0.0]],3,node,3.1202380898985605e-07,4.982597231385506e-07,0.31,,,,
0,case3_no_structure,14,765109,[[4.0 1.0 1.0 3.0 2.0 1.0]; [3.0 3.0 0.0 3.0 1.0 3.0]; [0.0 3.0 2.0 0.0 0.0 3.0]; [0.0 0.0 7.0 0.0 0.0 0.0]],6,node,3.1202380898985605e-07,4.605018492780194e-07,0.0,,,,
0,case3_no_structure,14,765109,[[4.0 1.0 1.0 3.0 2.0 1.0]; [3.0 3.0 0.0 3.0 1.0 3.0]; [0.0 3.0 2.0 0.0 0.0 3.0]; [0.0 0.0 7.0 0.0 0.0 0.0]],9,node,3.1202380898985605e-07,2.046674885680092e-07,0.0,,,,
0,case3_no_structure,14,765109,[[4.0 1.0 1.0 3.0 2.0 1.0]; [3.0 3.0 0.0 3.0 1.0 3.0]; [0.0 3.0 2.0 0.0 0.0 3.0]; [0.0 0.0 7.0 0.0 0.0 0.0]],mean,sample_mean,3.1202380898985605e-07,3.1202380898985605e-07,0.11374999999999999,,,,
0,case3_no_structure,15,776326,[[0.0 1.0 5.0 0.0 0.0 1.0]; [3.0 1.0 3.0 3.0 1.0 1.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],2,node,8.552814083732139e-08,5.512854844740487e-08,0.185,,,,
0,case3_no_structure,15,776326,[[0.0 1.0 5.0 0.0 0.0 1.0]; [3.0 1.0 3.0 3.0 1.0 1.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],3,node,8.552814083732139e-08,2.159606262565693e-08,0.165,,,,
0,case3_no_structure,15,776326,[[0.0 1.0 5.0 0.0 0.0 1.0]; [3.0 1.0 3.0 3.0 1.0 1.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],6,node,8.552814083732139e-08,6.072046370821514e-08,0.0,,,,
0,case3_no_structure,15,776326,[[0.0 1.0 5.0 0.0 0.0 1.0]; [3.0 1.0 3.0 3.0 1.0 1.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],9,node,8.552814083732139e-08,2.0466748856800863e-07,0.0,,,,
0,case3_no_structure,15,776326,[[0.0 1.0 5.0 0.0 0.0 1.0]; [3.0 1.0 3.0 3.0 1.0 1.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],mean,sample_mean,8.552814083732139e-08,8.552814083732139e-08,0.0875,,,,
0,case3_no_structure,16,795776,[[0.0 0.0 2.0 0.0 0.0 0.0]; [3.0 3.0 5.0 3.0 1.0 3.0]; [4.0 1.0 0.0 3.0 2.0 1.0]; [0.0 3.0 3.0 0.0 0.0 3.0]],2,node,4.96352622609387e-07,8.219814294529687e-07,0.145,,,,
0,case3_no_structure,16,795776,[[0.0 0.0 2.0 0.0 0.0 0.0]; [3.0 3.0 5.0 3.0 1.0 3.0]; [4.0 1.0 0.0 3.0 2.0 1.0]; [0.0 3.0 3.0 0.0 0.0 3.0]],3,node,4.96352622609387e-07,4.982597231385505e-07,0.31,,,,
0,case3_no_structure,16,795776,[[0.0 0.0 2.0 0.0 0.0 0.0]; [3.0 3.0 5.0 3.0 1.0 3.0]; [4.0 1.0 0.0 3.0 2.0 1.0]; [0.0 3.0 3.0 0.0 0.0 3.0]],6,node,4.96352622609387e-07,4.6050184927801984e-07,0.0,,,,
0,case3_no_structure,16,795776,[[0.0 0.0 2.0 0.0 0.0 0.0]; [3.0 3.0 5.0 3.0 1.0 3.0]; [4.0 1.0 0.0 3.0 2.0 1.0]; [0.0 3.0 3.0 0.0 0.0 3.0]],9,node,4.96352622609387e-07,2.0466748856800874e-07,0.0,,,,
0,case3_no_structure,16,795776,[[0.0 0.0 2.0 0.0 0.0 0.0]; [3.0 3.0 5.0 3.0 1.0 3.0]; [4.0 1.0 0.0 3.0 2.0 1.0]; [0.0 3.0 3.0 0.0 0.0 3.0]],mean,sample_mean,4.96352622609387e-07,4.96352622609387e-07,0.11374999999999999,,,,
0,case3_no_structure,17,797183,[[2.0 1.0 1.0 3.0 0.0 1.0]; [1.0 2.0 6.0 0.0 1.0 2.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]],2,node,5.664873396824029e-07,4.157998973138401e-08,0.0,,,,
0,case3_no_structure,17,797183,[[2.0 1.0 1.0 3.0 0.0 1.0]; [1.0 2.0 6.0 0.0 1.0 2.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]],3,node,5.664873396824029e-07,6.631901689377676e-07,0.0,,,,
0,case3_no_structure,17,797183,[[2.0 1.0 1.0 3.0 0.0 1.0]; [1.0 2.0 6.0 0.0 1.0 2.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]],6,node,5.664873396824029e-07,8.437128985045964e-07,0.31,,,,
0,case3_no_structure,17,797183,[[2.0 1.0 1.0 3.0 0.0 1.0]; [1.0 2.0 6.0 0.0 1.0 2.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]],9,node,5.664873396824029e-07,7.174663015558635e-07,0.3883333333333333,,,,
0,case3_no_structure,17,797183,[[2.0 1.0 1.0 3.0 0.0 1.0]; [1.0 2.0 6.0 0.0 1.0 2.0]; [1.0 2.0 2.0 0.0 1.0 2.0]; [3.0 2.0 1.0 3.0 1.0 2.0]],mean,sample_mean,5.664873396824029e-07,5.664873396824029e-07,0.1745833333333333,,,,
0,case3_no_structure,18,950871,[[1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 1.0 0.0 0.0 1.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],2,node,3.0069915854584327e-05,0.00011687738892428544,0.3433333333333333,,,,
0,case3_no_structure,18,950871,[[1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 1.0 0.0 0.0 1.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],3,node,3.0069915854584327e-05,4.11559422738959e-07,0.3883333333333333,,,,
0,case3_no_structure,18,950871,[[1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 1.0 0.0 0.0 1.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],6,node,3.0069915854584327e-05,5.147394287704899e-35,0.0,,,,
0,case3_no_structure,18,950871,[[1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 1.0 0.0 0.0 1.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],9,node,3.0069915854584327e-05,2.9907150713129166e-06,0.0,,,,
0,case3_no_structure,18,950871,[[1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 1.0 0.0 0.0 1.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],mean,sample_mean,3.0069915854584327e-05,3.0069915854584327e-05,0.18291666666666667,,,,
0,case3_no_structure,19,969430,[[3.0 0.0 1.0 3.0 1.0 0.0]; [2.0 3.0 5.0 3.0 0.0 3.0]; [0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 4.0 1.0 0.0 2.0 4.0]],2,node,3.4418586039385714e-08,6.7330011916114e-08,0.0,,,,
0,case3_no_structure,19,969430,[[3.0 0.0 1.0 3.0 1.0 0.0]; [2.0 3.0 5.0 3.0 0.0 3.0]; [0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 4.0 1.0 0.0 2.0 4.0]],3,node,3.4418586039385714e-08,2.4237642735235193e-08,0.165,,,,
0,case3_no_structure,19,969430,[[3.0 0.0 1.0 3.0 1.0 0.0]; [2.0 3.0 5.0 3.0 0.0 3.0]; [0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 4.0 1.0 0.0 2.0 4.0]],6,node,3.4418586039385714e-08,3.374851594018386e-08,0.145,,,,
0,case3_no_structure,19,969430,[[3.0 0.0 1.0 3.0 1.0 0.0]; [2.0 3.0 5.0 3.0 0.0 3.0]; [0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 4.0 1.0 0.0 2.0 4.0]],9,node,3.4418586039385714e-08,1.2358173566009802e-08,0.0,,,,
0,case3_no_structure,19,969430,[[3.0 0.0 1.0 3.0 1.0 0.0]; [2.0 3.0 5.0 3.0 0.0 3.0]; [0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 4.0 1.0 0.0 2.0 4.0]],mean,sample_mean,3.4418586039385714e-08,3.4418586039385714e-08,0.0775,,,,
0,case3_no_structure,20,1120173,[[0.0 3.0 3.0 0.0 0.0 3.0]; [3.0 4.0 2.0 3.0 1.0 4.0]; [0.0 0.0 2.0 0.0 0.0 0.0]; [4.0 0.0 3.0 3.0 2.0 0.0]],2,node,1.4057461644055694e-06,3.673694819594842e-06,0.145,,,,
0,case3_no_structure,20,1120173,[[0.0 3.0 3.0 0.0 0.0 3.0]; [3.0 4.0 2.0 3.0 1.0 4.0]; [0.0 0.0 2.0 0.0 0.0 0.0]; [4.0 0.0 3.0 3.0 2.0 0.0]],3,node,1.4057461644055694e-06,4.1155942273896185e-07,0.3883333333333333,,,,
0,case3_no_structure,20,1120173,[[0.0 3.0 3.0 0.0 0.0 3.0]; [3.0 4.0 2.0 3.0 1.0 4.0]; [0.0 0.0 2.0 0.0 0.0 0.0]; [4.0 0.0 3.0 3.0 2.0 0.0]],6,node,1.4057461644055694e-06,4.605018492780203e-07,0.0,,,,
0,case3_no_structure,20,1120173,[[0.0 3.0 3.0 0.0 0.0 3.0]; [3.0 4.0 2.0 3.0 1.0 4.0]; [0.0 0.0 2.0 0.0 0.0 0.0]; [4.0 0.0 3.0 3.0 2.0 0.0]],9,node,1.4057461644055694e-06,1.0772285660104538e-06,0.36833333333333335,,,,
0,case3_no_structure,20,1120173,[[0.0 3.0 3.0 0.0 0.0 3.0]; [3.0 4.0 2.0 3.0 1.0 4.0]; [0.0 0.0 2.0 0.0 0.0 0.0]; [4.0 0.0 3.0 3.0 2.0 0.0]],mean,sample_mean,1.4057461644055694e-06,1.4057461644055694e-06,0.22541666666666665,,,,
0,case3_no_structure,21,1168009,[[2.0 1.0 3.0 0.0 2.0 1.0]; [2.0 4.0 4.0 3.0 0.0 4.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [1.0 2.0 3.0 0.0 1.0 2.0]],2,node,2.710910115079717e-05,7.07904250071519e-05,0.36666666666666664,,,,
0,case3_no_structure,21,1168009,[[2.0 1.0 3.0 0.0 2.0 1.0]; [2.0 4.0 4.0 3.0 0.0 4.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [1.0 2.0 3.0 0.0 1.0 2.0]],3,node,2.710910115079717e-05,9.954488846582514e-06,0.4166666666666667,,,,
0,case3_no_structure,21,1168009,[[2.0 1.0 3.0 0.0 2.0 1.0]; [2.0 4.0 4.0 3.0 0.0 4.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [1.0 2.0 3.0 0.0 1.0 2.0]],6,node,2.710910115079717e-05,9.980602211756073e-06,0.335,,,,
0,case3_no_structure,21,1168009,[[2.0 1.0 3.0 0.0 2.0 1.0]; [2.0 4.0 4.0 3.0 0.0 4.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [1.0 2.0 3.0 0.0 1.0 2.0]],9,node,2.710910115079717e-05,1.7710888537698203e-05,0.47833333333333333,,,,
0,case3_no_structure,21,1168009,[[2.0 1.0 3.0 0.0 2.0 1.0]; [2.0 4.0 4.0 3.0 0.0 4.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [1.0 2.0 3.0 0.0 1.0 2.0]],mean,sample_mean,2.710910115079717e-05,2.710910115079717e-05,0.39916666666666667,,,,
0,case3_no_structure,22,1277441,[[1.0 0.0 6.0 0.0 1.0 0.0]; [2.0 7.0 2.0 3.0 0.0 7.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [4.0 0.0 1.0 3.0 2.0 0.0]],2,node,7.031291953568261e-06,1.048785833807064e-07,0.315,,,,
0,case3_no_structure,22,1277441,[[1.0 0.0 6.0 0.0 1.0 0.0]; [2.0 7.0 2.0 3.0 0.0 7.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [4.0 0.0 1.0 3.0 2.0 0.0]],3,node,7.031291953568261e-06,1.2309488721474416e-08,0.0,,,,
0,case3_no_structure,22,1277441,[[1.0 0.0 6.0 0.0 1.0 0.0]; [2.0 7.0 2.0 3.0 0.0 7.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [4.0 0.0 1.0 3.0 2.0 0.0]],6,node,7.031291953568261e-06,2.742148674687915e-05,0.0,,,,
0,case3_no_structure,22,1277441,[[1.0 0.0 6.0 0.0 1.0 0.0]; [2.0 7.0 2.0 3.0 0.0 7.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [4.0 0.0 1.0 3.0 2.0 0.0]],9,node,7.031291953568261e-06,5.864929952917087e-07,0.36833333333333335,,,,
0,case3_no_structure,22,1277441,[[1.0 0.0 6.0 0.0 1.0 0.0]; [2.0 7.0 2.0 3.0 0.0 7.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [4.0 0.0 1.0 3.0 2.0 0.0]],mean,sample_mean,7.031291953568261e-06,7.031291953568261e-06,0.17083333333333334,,,,
0,case3_no_structure,23,1331646,[[2.0 0.0 0.0 0.0 2.0 0.0]; [2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 1.0 4.0 3.0 0.0 1.0]; [1.0 4.0 6.0 0.0 1.0 4.0]],2,node,3.278347735924299e-08,4.693363241025221e-08,0.22166666666666668,,,,
0,case3_no_structure,23,1331646,[[2.0 0.0 0.0 0.0 2.0 0.0]; [2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 1.0 4.0 3.0 0.0 1.0]; [1.0 4.0 6.0 0.0 1.0 4.0]],3,node,3.278347735924299e-08,2.122084868739779e-08,0.165,,,,
0,case3_no_structure,23,1331646,[[2.0 0.0 0.0 0.0 2.0 0.0]; [2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 1.0 4.0 3.0 0.0 1.0]; [1.0 4.0 6.0 0.0 1.0 4.0]],6,node,3.278347735924299e-08,5.206102797748319e-08,0.17,,,,
0,case3_no_structure,23,1331646,[[2.0 0.0 0.0 0.0 2.0 0.0]; [2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 1.0 4.0 3.0 0.0 1.0]; [1.0 4.0 6.0 0.0 1.0 4.0]],9,node,3.278347735924299e-08,1.0918400361838773e-08,0.0,,,,
0,case3_no_structure,23,1331646,[[2.0 0.0 0.0 0.0 2.0 0.0]; [2.0 2.0 0.0 3.0 0.0 2.0]; [2.0 1.0 4.0 3.0 0.0 1.0]; [1.0 4.0 6.0 0.0 1.0 4.0]],mean,sample_mean,3.278347735924299e-08,3.278347735924299e-08,0.1391666666666667,,,,
0,case3_no_structure,24,1333127,[[0.0 2.0 0.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [0.0 1.0 7.0 0.0 0.0 1.0]; [4.0 3.0 3.0 3.0 2.0 3.0]],2,node,1.9960164744838621e-07,8.103297606120828e-08,0.145,,,,
0,case3_no_structure,24,1333127,[[0.0 2.0 0.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [0.0 1.0 7.0 0.0 0.0 1.0]; [4.0 3.0 3.0 3.0 2.0 3.0]],3,node,1.9960164744838621e-07,5.2204275886308456e-08,0.0,,,,
0,case3_no_structure,24,1333127,[[0.0 2.0 0.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [0.0 1.0 7.0 0.0 0.0 1.0]; [4.0 3.0 3.0 3.0 2.0 3.0]],6,node,1.9960164744838621e-07,4.605018492780194e-07,0.0,,,,
0,case3_no_structure,24,1333127,[[0.0 2.0 0.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [0.0 1.0 7.0 0.0 0.0 1.0]; [4.0 3.0 3.0 3.0 2.0 3.0]],9,node,1.9960164744838621e-07,2.046674885680087e-07,0.0,,,,
0,case3_no_structure,24,1333127,[[0.0 2.0 0.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [0.0 1.0 7.0 0.0 0.0 1.0]; [4.0 3.0 3.0 3.0 2.0 3.0]],mean,sample_mean,1.9960164744838621e-07,1.9960164744838621e-07,0.03625,,,,
0,case3_no_structure,25,1342177,[[2.0 2.0 0.0 0.0 2.0 2.0]; [2.0 3.0 0.0 3.0 0.0 3.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 7.0 3.0 0.0 1.0]],2,node,6.402578602025019e-07,1.663199589255371e-07,0.365,,,,
0,case3_no_structure,25,1342177,[[2.0 2.0 0.0 0.0 2.0 2.0]; [2.0 3.0 0.0 3.0 0.0 3.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 7.0 3.0 0.0 1.0]],3,node,6.402578602025019e-07,1.6847375536552004e-06,0.31,,,,
0,case3_no_structure,25,1342177,[[2.0 2.0 0.0 0.0 2.0 2.0]; [2.0 3.0 0.0 3.0 0.0 3.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 7.0 3.0 0.0 1.0]],6,node,6.402578602025019e-07,1.9299358512760355e-07,0.0,,,,
0,case3_no_structure,25,1342177,[[2.0 2.0 0.0 0.0 2.0 2.0]; [2.0 3.0 0.0 3.0 0.0 3.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 7.0 3.0 0.0 1.0]],9,node,6.402578602025019e-07,5.169803431016667e-07,0.2916666666666667,,,,
0,case3_no_structure,25,1342177,[[2.0 2.0 0.0 0.0 2.0 2.0]; [2.0 3.0 0.0 3.0 0.0 3.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 7.0 3.0 0.0 1.0]],mean,sample_mean,6.402578602025019e-07,6.402578602025019e-07,0.2416666666666667,,,,
0,case3_no_structure,26,1359029,[[1.0 0.0 5.0 0.0 1.0 0.0]; [1.0 1.0 4.0 0.0 1.0 1.0]; [2.0 2.0 1.0 3.0 0.0 2.0]; [3.0 4.0 0.0 3.0 1.0 4.0]],2,node,1.3735860971352088e-06,4.4919505707603946e-07,0.3433333333333333,,,,
0,case3_no_structure,26,1359029,[[1.0 0.0 5.0 0.0 1.0 0.0]; [1.0 1.0 4.0 0.0 1.0 1.0]; [2.0 2.0 1.0 3.0 0.0 2.0]; [3.0 4.0 0.0 3.0 1.0 4.0]],3,node,1.3735860971352088e-06,2.860143173062857e-06,0.23333333333333334,,,,
0,case3_no_structure,26,1359029,[[1.0 0.0 5.0 0.0 1.0 0.0]; [1.0 1.0 4.0 0.0 1.0 1.0]; [2.0 2.0 1.0 3.0 0.0 2.0]; [3.0 4.0 0.0 3.0 1.0 4.0]],6,node,1.3735860971352088e-06,1.8371436198425669e-06,0.145,,,,
0,case3_no_structure,26,1359029,[[1.0 0.0 5.0 0.0 1.0 0.0]; [1.0 1.0 4.0 0.0 1.0 1.0]; [2.0 2.0 1.0 3.0 0.0 2.0]; [3.0 4.0 0.0 3.0 1.0 4.0]],9,node,1.3735860971352088e-06,3.47862538559373e-07,0.13,,,,
0,case3_no_structure,26,1359029,[[1.0 0.0 5.0 0.0 1.0 0.0]; [1.0 1.0 4.0 0.0 1.0 1.0]; [2.0 2.0 1.0 3.0 0.0 2.0]; [3.0 4.0 0.0 3.0 1.0 4.0]],mean,sample_mean,1.3735860971352088e-06,1.3735860971352088e-06,0.21291666666666667,,,,
0,case3_no_structure,27,1405460,[[4.0 0.0 3.0 6.0 0.0 0.0]; [3.0 2.0 6.0 0.0 3.0 2.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [0.0 4.0 1.0 0.0 0.0 4.0]],2,node,1.0258360747287737e-05,5.4838704260500725e-08,0.3433333333333333,,,,
0,case3_no_structure,27,1405460,[[4.0 0.0 3.0 6.0 0.0 0.0]; [3.0 2.0 6.0 0.0 3.0 2.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [0.0 4.0 1.0 0.0 0.0 4.0]],3,node,1.0258360747287737e-05,2.4105061344053206e-06,0.25833333333333336,,,,
0,case3_no_structure,27,1405460,[[4.0 0.0 3.0 6.0 0.0 0.0]; [3.0 2.0 6.0 0.0 3.0 2.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [0.0 4.0 1.0 0.0 0.0 4.0]],6,node,1.0258360747287737e-05,1.3625625033340048e-34,0.0,,,,
0,case3_no_structure,27,1405460,[[4.0 0.0 3.0 6.0 0.0 0.0]; [3.0 2.0 6.0 0.0 3.0 2.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [0.0 4.0 1.0 0.0 0.0 4.0]],9,node,1.0258360747287737e-05,3.856809815048513e-05,0.13,,,,
0,case3_no_structure,27,1405460,[[4.0 0.0 3.0 6.0 0.0 0.0]; [3.0 2.0 6.0 0.0 3.0 2.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [0.0 4.0 1.0 0.0 0.0 4.0]],mean,sample_mean,1.0258360747287737e-05,1.0258360747287737e-05,0.18291666666666667,,,,
0,case3_no_structure,28,1433504,[[2.0 1.0 4.0 0.0 2.0 1.0]; [0.0 2.0 6.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [2.0 3.0 0.0 3.0 0.0 3.0]],2,node,1.8420153568050117e-07,1.1555026217866213e-07,0.145,,,,
0,case3_no_structure,28,1433504,[[2.0 1.0 4.0 0.0 2.0 1.0]; [0.0 2.0 6.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [2.0 3.0 0.0 3.0 0.0 3.0]],3,node,1.8420153568050117e-07,1.8186054811882437e-07,0.165,,,,
