num_nodes,mean_degree,trial,topology,corrupt_ratio,partition_seed,n_honest,n_corrupt,direct_honest,eligible_honest,unrecoverable_honest,hssp_rank_feasible_honest,hlcp_rank_feasible_honest,eligible_core_count,max_core_honest_size,mean_core_honest_size,direct_recovery_rate,hssp_eligible_rate,structural_attackable_rate,hssp_rank_attackable_rate,hlcp_rank_attackable_rate,hssp_tractable_attackable_rate,hlcp_tractable_attackable_rate,max_core_fraction,hssp_feasible_core_probability,hlcp_feasible_core_probability
100,4,4,ring,0.2,3856624232,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,4,small_world,0.2,3856624232,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,4,scale_free,0.2,3856624232,80,20,1,2,77,2,2,1,2,2.0,0.0125,0.025,0.0375,0.0375,0.0375,0.0375,0.0375,0.025,1,1
100,4,4,er,0.3,3856624232,70,30,2,0,68,0,0,0,0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0
100,4,4,ring,0.3,3856624232,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,4,small_world,0.3,3856624232,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,4,scale_free,0.3,3856624232,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,4,er,0.4,3856624232,60,40,2,0,58,0,0,0,0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0,0
100,4,4,ring,0.4,3856624232,60,40,0,24,36,2,2,3,13,8.0,0.0,0.4,0.4,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.21666666666666667,1,1
100,4,4,small_world,0.4,3856624232,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,4,scale_free,0.4,3856624232,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,4,er,0.5,3856624232,50,50,2,39,9,2,2,2,37,19.5,0.04,0.78,0.82,0.08,0.08,0.08,0.08,0.74,1,1
100,4,4,ring,0.5,3856624232,50,50,0,30,20,9,9,3,12,10.0,0.0,0.6,0.6,0.18,0.18,0.18,0.18,0.24,1,1
100,4,4,small_world,0.5,3856624232,50,50,2,42,6,0,0,1,42,42.0,0.04,0.84,0.88,0.04,0.04,0.04,0.04,0.84,0,0
100,4,4,scale_free,0.5,3856624232,50,50,2,0,48,0,0,0,0,0.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0,0
100,4,4,er,0.6,3856624232,40,60,3,33,4,33,33,3,29,11.0,0.075,0.825,0.9,0.9,0.9,0.175,0.175,0.725,1,1
100,4,4,ring,0.6,3856624232,40,60,0,34,6,34,34,4,10,8.5,0.0,0.85,0.85,0.85,0.85,0.85,0.85,0.25,1,1
100,4,4,small_world,0.6,3856624232,40,60,0,34,6,28,28,3,22,11.333333333333334,0.0,0.85,0.85,0.7,0.7,0.15,0.15,0.55,1,1
100,4,4,scale_free,0.6,3856624232,40,60,2,34,4,0,0,1,34,34.0,0.05,0.85,0.9,0.05,0.05,0.05,0.05,0.85,0,0
100,4,4,er,0.7,3856624232,30,70,2,27,1,27,27,1,27,27.0,0.06666666666666667,0.9,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.06666666666666667,0.06666666666666667,0.9,1,1
100,4,4,ring,0.7,3856624232,30,70,0,30,0,30,30,5,10,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1,1
100,4,4,small_world,0.7,3856624232,30,70,0,30,0,5,5,3,25,10.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,1,1
100,4,4,scale_free,0.7,3856624232,30,70,3,27,0,0,0,1,27,27.0,0.1,0.9,1.0,0.1,0.1,0.1,0.1,0.9,0,0
100,4,4,er,0.8,3856624232,20,80,3,17,0,17,17,1,17,17.0,0.15,0.85,1.0,1.0,1.0,0.15,0.15,0.85,1,1
100,4,4,ring,0.8,3856624232,20,80,2,18,0,18,18,5,7,3.6,0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.35,1,1
100,4,4,small_world,0.8,3856624232,20,80,2,18,0,18,18,1,18,18.0,0.1,0.9,1.0,1.0,1.0,0.1,0.1,0.9,1,1
100,4,4,scale_free,0.8,3856624232,20,80,2,18,0,0,0,1,18,18.0,0.1,0.9,1.0,0.1,0.1,0.1,0.1,0.9,0,0
100,4,4,er,0.9,3856624232,10,90,0,10,0,10,10,1,10,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
100,4,4,ring,0.9,3856624232,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,4,small_world,0.9,3856624232,10,90,2,8,0,8,8,3,3,2.6666666666666665,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,4,scale_free,0.9,3856624232,10,90,0,10,0,10,10,1,10,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
100,4,5,er,0.1,1242737268,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,5,ring,0.1,1242737268,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,small_world,0.1,1242737268,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,scale_free,0.1,1242737268,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,5,er,0.2,1242737268,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,5,ring,0.2,1242737268,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,small_world,0.2,1242737268,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,scale_free,0.2,1242737268,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,er,0.3,1242737268,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,5,ring,0.3,1242737268,70,30,0,2,68,2,2,1,2,2.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,1,1
100,4,5,small_world,0.3,1242737268,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,scale_free,0.3,1242737268,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,er,0.4,1242737268,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,5,ring,0.4,1242737268,60,40,0,14,46,4,4,4,5,3.5,0.0,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08333333333333333,1,1
100,4,5,small_world,0.4,1242737268,60,40,2,12,46,0,0,1,12,12.0,0.03333333333333333,0.2,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2,0,0
100,4,5,scale_free,0.4,1242737268,60,40,3,0,57,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
100,4,5,er,0.5,1242737268,50,50,0,46,4,2,2,2,44,23.0,0.0,0.92,0.92,0.04,0.04,0.04,0.04,0.88,1,1
100,4,5,ring,0.5,1242737268,50,50,0,25,25,13,13,5,9,5.0,0.0,0.5,0.5,0.26,0.26,0.26,0.26,0.18,1,1
100,4,5,small_world,0.5,1242737268,50,50,0,35,15,35,35,3,19,11.666666666666666,0.0,0.7,0.7,0.7,0.7,0.06,0.06,0.38,1,1
100,4,5,scale_free,0.5,1242737268,50,50,4,0,46,0,0,0,0,0.0,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.0,0,0
100,4,5,er,0.6,1242737268,40,60,0,40,0,40,40,2,38,20.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.95,1,1
100,4,5,ring,0.6,1242737268,40,60,1,28,11,9,9,4,19,7.0,0.025,0.7,0.725,0.25,0.25,0.25,0.25,0.475,1,1
100,4,5,small_world,0.6,1242737268,40,60,0,36,4,36,36,5,18,7.2,0.0,0.9,0.9,0.9,0.9,0.45,0.45,0.45,1,1
100,4,5,scale_free,0.6,1242737268,40,60,3,35,2,2,2,2,33,17.5,0.075,0.875,0.95,0.125,0.125,0.125,0.125,0.825,1,1
100,4,5,er,0.7,1242737268,30,70,0,30,0,30,30,1,30,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1
100,4,5,ring,0.7,1242737268,30,70,3,27,0,13,13,6,9,4.5,0.1,0.9,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3,1,1
100,4,5,small_world,0.7,1242737268,30,70,1,25,4,25,25,4,13,6.25,0.03333333333333333,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,1,1
100,4,5,scale_free,0.7,1242737268,30,70,1,28,1,2,2,2,26,14.0,0.03333333333333333,0.9333333333333333,0.9666666666666667,0.1,0.1,0.1,0.1,0.8666666666666667,1,1
100,4,5,er,0.8,1242737268,20,80,1,19,0,19,19,1,19,19.0,0.05,0.95,1.0,1.0,1.0,0.05,0.05,0.95,1,1
100,4,5,ring,0.8,1242737268,20,80,4,16,0,6,6,3,10,5.333333333333333,0.2,0.8,1.0,0.5,0.5,0.5,0.5,0.5,1,1
100,4,5,small_world,0.8,1242737268,20,80,4,13,3,13,13,4,4,3.25,0.2,0.65,0.85,0.85,0.85,0.85,0.85,0.2,1,1
100,4,5,scale_free,0.8,1242737268,20,80,1,19,0,3,3,2,16,9.5,0.05,0.95,1.0,0.2,0.2,0.2,0.2,0.8,1,1
100,4,5,er,0.9,1242737268,10,90,0,10,0,10,10,2,7,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1,1
100,4,5,ring,0.9,1242737268,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,5,small_world,0.9,1242737268,10,90,6,4,0,4,4,2,2,2.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,5,scale_free,0.9,1242737268,10,90,3,7,0,7,7,1,7,7.0,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.7,1,1
100,4,6,er,0.1,3830755539,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,6,ring,0.1,3830755539,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,small_world,0.1,3830755539,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,scale_free,0.1,3830755539,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,er,0.2,3830755539,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,ring,0.2,3830755539,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,small_world,0.2,3830755539,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,scale_free,0.2,3830755539,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,6,er,0.3,3830755539,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,6,ring,0.3,3830755539,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,small_world,0.3,3830755539,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,scale_free,0.3,3830755539,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,6,er,0.4,3830755539,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,6,ring,0.4,3830755539,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,small_world,0.4,3830755539,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,6,scale_free,0.4,3830755539,60,40,3,0,57,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
100,4,6,er,0.5,3830755539,50,50,1,43,6,0,0,1,43,43.0,0.02,0.86,0.88,0.02,0.02,0.02,0.02,0.86,0,0
100,4,6,ring,0.5,3830755539,50,50,0,12,38,0,0,1,12,12.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.24,0,0
100,4,6,small_world,0.5,3830755539,50,50,1,0,49,0,0,0,0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0,0
100,4,6,scale_free,0.5,3830755539,50,50,3,0,47,0,0,0,0,0.0,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0,0
100,4,6,er,0.6,3830755539,40,60,3,31,6,31,31,1,31,31.0,0.075,0.775,0.85,0.85,0.85,0.075,0.075,0.775,1,1
100,4,6,ring,0.6,3830755539,40,60,1,39,0,16,16,5,23,7.8,0.025,0.975,1.0,0.425,0.425,0.425,0.425,0.575,1,1
100,4,6,small_world,0.6,3830755539,40,60,2,33,5,16,16,4,17,8.25,0.05,0.825,0.875,0.45,0.45,0.45,0.45,0.425,1,1
100,4,6,scale_free,0.6,3830755539,40,60,4,34,2,0,0,1,34,34.0,0.1,0.85,0.95,0.1,0.1,0.1,0.1,0.85,0,0
100,4,6,er,0.7,3830755539,30,70,1,26,3,26,26,1,26,26.0,0.03333333333333333,0.8666666666666667,0.9,0.9,0.9,0.03333333333333333,0.03333333333333333,0.8666666666666667,1,1
100,4,6,ring,0.7,3830755539,30,70,2,28,0,14,14,6,9,4.666666666666667,0.06666666666666667,0.9333333333333333,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3,1,1
100,4,6,small_world,0.7,3830755539,30,70,0,30,0,18,18,6,8,5.0,0.0,1.0,1.0,0.6,0.6,0.6,0.6,0.26666666666666666,1,1
100,4,6,scale_free,0.7,3830755539,30,70,2,27,1,0,0,1,27,27.0,0.06666666666666667,0.9,0.9666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9,0,0
100,4,6,er,0.8,3830755539,20,80,1,16,3,16,16,1,16,16.0,0.05,0.8,0.85,0.85,0.85,0.05,0.05,0.8,1,1
100,4,6,ring,0.8,3830755539,20,80,3,17,0,13,13,5,5,3.4,0.15,0.85,1.0,0.8,0.8,0.8,0.8,0.25,1,1
100,4,6,small_world,0.8,3830755539,20,80,1,19,0,15,15,4,8,4.75,0.05,0.95,1.0,0.8,0.8,0.8,0.8,0.4,1,1
100,4,6,scale_free,0.8,3830755539,20,80,4,16,0,16,16,1,16,16.0,0.2,0.8,1.0,1.0,1.0,0.2,0.2,0.8,1,1
100,4,6,er,0.9,3830755539,10,90,3,6,1,6,6,2,4,3.0,0.3,0.6,0.9,0.9,0.9,0.9,0.9,0.4,1,1
100,4,6,ring,0.9,3830755539,10,90,5,5,0,5,5,2,3,2.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,6,small_world,0.9,3830755539,10,90,4,6,0,6,6,2,3,3.0,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,6,scale_free,0.9,3830755539,10,90,4,6,0,6,6,2,4,3.0,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,7,er,0.1,1268916448,90,10,2,0,88,0,0,0,0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0,0
100,4,7,ring,0.1,1268916448,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,small_world,0.1,1268916448,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,scale_free,0.1,1268916448,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,er,0.2,1268916448,80,20,2,0,78,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
100,4,7,ring,0.2,1268916448,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,small_world,0.2,1268916448,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,scale_free,0.2,1268916448,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,er,0.3,1268916448,70,30,1,2,67,2,2,1,2,2.0,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.02857142857142857,1,1
100,4,7,ring,0.3,1268916448,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,small_world,0.3,1268916448,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,scale_free,0.3,1268916448,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,7,er,0.4,1268916448,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,7,ring,0.4,1268916448,60,40,0,20,40,4,4,3,16,6.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,1,1
100,4,7,small_world,0.4,1268916448,60,40,2,2,56,2,2,1,2,2.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,1,1
100,4,7,scale_free,0.4,1268916448,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,7,er,0.5,1268916448,50,50,3,0,47,0,0,0,0,0.0,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0,0
100,4,7,ring,0.5,1268916448,50,50,0,23,27,5,5,3,18,7.666666666666667,0.0,0.46,0.46,0.1,0.1,0.1,0.1,0.36,1,1
100,4,7,small_world,0.5,1268916448,50,50,1,6,43,6,6,2,4,3.0,0.02,0.12,0.14,0.14,0.14,0.14,0.14,0.08,1,1
100,4,7,scale_free,0.5,1268916448,50,50,1,0,49,0,0,0,0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0,0
100,4,7,er,0.6,1268916448,40,60,3,35,2,35,35,1,35,35.0,0.075,0.875,0.95,0.95,0.95,0.075,0.075,0.875,1,1
100,4,7,ring,0.6,1268916448,40,60,0,28,12,28,28,5,11,5.6,0.0,0.7,0.7,0.7,0.7,0.425,0.425,0.275,1,1
100,4,7,small_world,0.6,1268916448,40,60,1,39,0,39,39,4,32,9.75,0.025,0.975,1.0,1.0,1.0,0.2,0.2,0.8,1,1
100,4,7,scale_free,0.6,1268916448,40,60,1,37,2,0,0,1,37,37.0,0.025,0.925,0.95,0.025,0.025,0.025,0.025,0.925,0,0
100,4,7,er,0.7,1268916448,30,70,1,29,0,29,29,1,29,29.0,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.9666666666666667,1,1
100,4,7,ring,0.7,1268916448,30,70,1,29,0,29,29,6,9,4.833333333333333,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,7,small_world,0.7,1268916448,30,70,1,29,0,29,29,4,12,7.25,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,0.2,0.2,0.4,1,1
100,4,7,scale_free,0.7,1268916448,30,70,4,26,0,0,0,1,26,26.0,0.13333333333333333,0.8666666666666667,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,0,0
100,4,7,er,0.8,1268916448,20,80,0,20,0,20,20,2,16,10.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,1,1
100,4,7,ring,0.8,1268916448,20,80,3,17,0,17,17,7,3,2.4285714285714284,0.15,0.85,1.0,1.0,1.0,1.0,1.0,0.15,1,1
100,4,7,small_world,0.8,1268916448,20,80,3,17,0,17,17,6,5,2.8333333333333335,0.15,0.85,1.0,1.0,1.0,1.0,1.0,0.25,1,1
100,4,7,scale_free,0.8,1268916448,20,80,2,18,0,18,18,1,18,18.0,0.1,0.9,1.0,1.0,1.0,0.1,0.1,0.9,1,1
100,4,7,er,0.9,1268916448,10,90,1,9,0,9,9,3,4,3.0,0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,7,ring,0.9,1268916448,10,90,7,3,0,3,3,1,3,3.0,0.7,0.3,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,7,small_world,0.9,1268916448,10,90,6,4,0,4,4,1,4,4.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,7,scale_free,0.9,1268916448,10,90,2,8,0,8,8,1,8,8.0,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1,1
100,4,8,er,0.1,490034145,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,ring,0.1,490034145,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,small_world,0.1,490034145,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,scale_free,0.1,490034145,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,er,0.2,490034145,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,ring,0.2,490034145,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,small_world,0.2,490034145,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,scale_free,0.2,490034145,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,8,er,0.3,490034145,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,8,ring,0.3,490034145,70,30,0,2,68,2,2,1,2,2.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,1,1
100,4,8,small_world,0.3,490034145,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,scale_free,0.3,490034145,70,30,3,0,67,0,0,0,0,0.0,0.04285714285714286,0.0,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0,0
100,4,8,er,0.4,490034145,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,8,ring,0.4,490034145,60,40,0,14,46,6,6,3,8,4.666666666666667,0.0,0.23333333333333334,0.23333333333333334,0.1,0.1,0.1,0.1,0.13333333333333333,1,1
100,4,8,small_world,0.4,490034145,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,scale_free,0.4,490034145,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,8,er,0.5,490034145,50,50,2,43,5,0,0,1,43,43.0,0.04,0.86,0.9,0.04,0.04,0.04,0.04,0.86,0,0
100,4,8,ring,0.5,490034145,50,50,0,10,40,2,2,2,8,5.0,0.0,0.2,0.2,0.04,0.04,0.04,0.04,0.16,1,1
100,4,8,small_world,0.5,490034145,50,50,0,0,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,8,scale_free,0.5,490034145,50,50,1,0,49,0,0,0,0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0,0
100,4,8,er,0.6,490034145,40,60,3,34,3,0,0,1,34,34.0,0.075,0.85,0.925,0.075,0.075,0.075,0.075,0.85,0,0
100,4,8,ring,0.6,490034145,40,60,1,39,0,6,6,4,23,9.75,0.025,0.975,1.0,0.175,0.175,0.175,0.175,0.575,1,1
100,4,8,small_world,0.6,490034145,40,60,0,40,0,0,0,1,40,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
100,4,8,scale_free,0.6,490034145,40,60,1,36,3,0,0,1,36,36.0,0.025,0.9,0.925,0.025,0.025,0.025,0.025,0.9,0,0
